OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,DiscountPct,SalesAmount,CostAmount
O000370,2024-10-18,P0156,C0769,R03,2,0.0263,3025.23,1720.21
O000371,2023-09-03,P0171,C0381,R01,1,0.0864,249.41,195.22
O000372,2023-08-17,P0140,C1105,R07,4,0.0652,5214.57,3588.23
O000373,2025-07-01,P0170,C1081,R19,4,0.057,2427.09,1761.84
O000374,2023-06-02,P0192,C0338,R07,3,0.0104,110.88,75.62
O000375,2025-12-07,P0126,C0996,R13,1,0.1279,1212.97,844.14
O000376,2023-12-20,P0154,C0434,R03,2,0.096,106.16,69.78
O000377,2023-10-06,P0046,C0247,R16,5,0.0005,373.36,274.12
O000378,2025-05-24,P0179,C0989,R05,4,0.0188,251.51,183.23
O000379,2023-12-04,P0048,C0569,R13,2,0.0984,3049.01,2018.6
O000380,2023-11-14,P0031,C0732,R09,1,0.0942,787.96,620.24
O000381,2024-02-14,P0027,C0330,R12,1,0.1046,95.4,73.83
O000382,2025-05-17,P0015,C0535,R12,2,0.1013,24.34,20.59
O000383,2024-05-11,P0182,C0991,R07,1,0.0012,397.24,267.5
O000384,2023-10-05,P0082,C0867,R17,2,0.0799,631.92,473.48
O000385,2025-08-21,P0038,C1182,R19,1,0.1541,1072.35,1038.57
O000386,2025-04-19,P0029,C0036,R02,2,0.0223,688.54,542.68
O000387,2025-04-19,P0123,C0969,R19,3,0.0659,4462.83,3104.18
O000388,2025-07-27,P0169,C0464,R09,1,0.1486,132.87,94.29
O000389,2025-09-25,P0016,C0875,R14,2,0.0162,526.04,330.77
O000390,2024-07-20,P0096,C0498,R08,5,0.1706,4479.37,3357.85
O000391,2024-04-13,P0095,C0202,R19,2,0.0676,731.7,515.04
O000392,2025-09-01,P0207,C0103,R17,6,0.0057,606.51,381.18
O000393,2025-12-07,P0002,C1193,R04,1,0.0424,460.41,299.36
O000394,2025-03-09,P0020,C1158,R18,4,0.028,168.61,107.81
O000395,2024-08-09,P0054,C0393,R08,2,0.0491,437.58,342.67
O000396,2023-06-27,P0209,C1175,R01,4,0.1533,738.7,557.8
O000397,2024-04-02,P0007,C0947,R20,3,0.0989,4858.53,3246.4
O000398,2024-11-19,P0161,C0719,R05,1,0.0784,5.6,4.85
O000399,2024-12-14,P0101,C0622,R10,5,0.0744,2145.57,1745.15
O000400,2025-05-10,P0177,C0401,R20,6,0.0434,1646.49,1103.46
O000401,2024-05-21,P0051,C1002,R15,4,0.06,1365.1,1117.52
O000402,2023-02-17,P0109,C0780,R18,2,0.0175,507.96,388.47
O000403,2024-09-24,P0107,C1085,R05,1,0.0471,203.99,130.45
O000404,2024-01-05,P0081,C1113,R04,1,0.0473,172.63,129.29
O000405,2025-07-08,P0074,C1099,R01,5,0.0736,4514.4,3122.73
O000406,2024-03-26,P0160,C1049,R14,1,0.0236,998.49,758.57
O000407,2024-09-25,P0034,C0769,R03,3,0.0621,1365.5,942.73
O000408,2024-12-11,P0216,C0388,R17,5,0.0608,7108.49,5446.46
O000409,2024-02-12,P0197,C0537,R10,2,0.0543,1461.07,1016.47
O000410,2023-11-06,P0006,C0854,R05,3,0.0876,761.87,472.08
O000411,2025-11-03,P0197,C0659,R02,2,0.0771,1409.76,999.85
O000412,2025-03-03,P0132,C0185,R10,2,0.0353,899.75,663.03
O000413,2024-12-01,P0203,C0895,R15,2,0.0082,3328.36,1943.62
O000414,2024-09-01,P0055,C0808,R03,3,0.0579,529.21,375.73
O000415,2023-08-11,P0187,C0320,R16,3,0.1399,1762.63,1172.05
O000416,2024-09-19,P0089,C0284,R10,2,0.0405,1371.49,1010.47
O000417,2024-05-19,P0107,C0873,R03,1,0.0591,201.84,130.33
O000418,2025-01-20,P0127,C0974,R10,3,0.0951,2317.36,1913.7
O000419,2023-07-19,P0172,C1163,R17,2,0.0018,1164.71,694.11
O000420,2025-10-19,P0048,C0837,R17,4,0.0185,6830.01,4127.9
O000421,2023-12-11,P0006,C0885,R17,1,0.0867,247.76,155.61
O000422,2024-06-09,P0003,C0014,R16,10,0.0684,3309.56,2629.89
O000423,2024-04-12,P0195,C0596,R17,7,0.016,7256.77,4414.62
O000424,2023-03-23,P0016,C0674,R02,4,0.1359,915.61,648.47
O000425,2024-12-16,P0015,C0124,R10,2,0.021,26.05,20.64
O000426,2025-04-24,P0006,C0544,R04,3,0.0992,758.58,484.55
O000427,2024-12-10,P0073,C0081,R19,3,0.0839,272.68,184.36
O000428,2023-03-17,P0010,C1127,R18,4,0.0173,208.57,164.08
O000429,2024-01-19,P0103,C0163,R09,2,0.039,1861.23,1384.46
O000430,2023-04-18,P0037,C0659,R02,2,0.0762,234.15,150.1
O000431,2024-07-03,P0061,C0887,R02,4,0.0552,65.81,54.63
O000432,2024-05-06,P0098,C0135,R16,2,0.0256,106.85,70.39
O000433,2023-12-18,P0107,C0444,R10,5,0.1103,971.9,658.02
O000434,2024-08-25,P0100,C0953,R13,4,0.086,2021.6,1450.32
O000435,2025-02-14,P0017,C0617,R05,3,0.0975,120.43,84.17
O000436,2025-09-03,P0003,C1054,R20,2,0.0151,721.21,511.51
O000437,2023-06-25,P0170,C0143,R06,4,0.0783,2311.44,1754.03
O000438,2023-10-23,P0006,C0666,R14,4,0.0941,1030.67,652.02
O000439,2024-11-23,P0088,C0771,R14,5,0.0233,1937.79,1236.59
O000440,2023-12-12,P0056,C1051,R11,2,0.0448,962.45,622.51
O000441,2024-08-19,P0009,C0616,R13,1,0.0799,546.74,375.96
O000442,2023-06-03,P0011,C0374,R08,1,0.0238,106.63,83.38
O000443,2023-06-01,P0024,C0263,R06,3,0.1544,319.63,247.86
O000444,2025-06-02,P0046,C0351,R11,4,0.0343,307.33,216.09
O000445,2023-07-12,P0169,C0217,R02,3,0.0483,436.58,281.62
O000446,2025-01-28,P0008,C1063,R03,4,0.1026,2056.36,1274.01
O000447,2023-04-02,P0179,C0253,R04,2,0.0732,120.53,90.67
O000448,2024-12-16,P0020,C0501,R03,8,0.0547,319.4,213.68
O000449,2024-12-22,P0039,C0139,R07,1,0.0532,276.14,198.19
O000450,2025-01-13,P0146,C1194,R15,1,0.0648,274.76,173.61
O000451,2025-12-02,P0209,C0513,R17,5,0.0636,986.55,657.57
O000452,2024-11-26,P0030,C1123,R06,1,0.0501,337.85,288.64
O000453,2024-01-26,P0147,C0617,R05,1,0.0406,95.1,67.63
O000454,2023-12-13,P0099,C0645,R16,2,0.0132,1365.59,807.74
O000455,2024-12-24,P0175,C0977,R02,1,0.1717,929.07,723.65
O000456,2023-09-24,P0178,C0942,R09,3,0.0312,608.82,407.22
O000457,2024-11-19,P0160,C1085,R05,2,0.0296,1969.57,1496.66
O000458,2023-05-24,P0013,C0960,R09,1,0.0942,435.63,352.49
O000459,2025-08-20,P0068,C1078,R04,5,0.0194,6519.87,4831.43
O000460,2024-10-22,P0060,C0428,R17,4,0.0138,5691.53,4196.45
O000461,2024-08-04,P0159,C0026,R13,4,0.0458,910.39,687.82
O000462,2024-05-03,P0138,C0554,R07,7,0.0289,6400.82,4915.6
O000463,2023-09-05,P0113,C0202,R19,2,0.0055,434.22,293.23
O000464,2023-11-27,P0039,C1084,R12,2,0.0415,578.61,403.15
O000465,2025-11-12,P0031,C0884,R04,4,0.0553,3133.27,2513.69
O000466,2025-03-18,P0115,C0610,R18,1,0.0634,1060.11,832.68
O000467,2023-07-17,P0219,C0722,R19,8,0.083,926.89,616.4
O000468,2025-01-12,P0153,C0362,R18,1,0.0206,637.88,519.71
O000469,2024-09-20,P0038,C0939,R10,1,0.0859,1193.01,1019.09
O000470,2023-04-22,P0209,C0154,R06,2,0.0554,403.86,275.39
O000471,2024-12-27,P0061,C0913,R08,1,0.1145,15.47,13.44
O000472,2023-09-03,P0215,C0512,R15,4,0.0887,1033.53,719.22
O000473,2023-06-11,P0177,C0535,R12,5,0.0653,1366.32,918.65
O000474,2025-10-05,P0036,C0540,R01,2,0.1689,1550.73,1245.21
O000475,2023-04-16,P0014,C1150,R18,2,0.0582,85.17,61.82
O000476,2025-02-19,P0193,C0593,R05,4,0.0384,5329.92,3592.98
O000477,2024-02-06,P0003,C0029,R11,3,0.1353,963.88,762.68
O000478,2025-08-18,P0012,C0905,R10,2,0.1744,63.68,50.43
O000479,2024-12-02,P0107,C1119,R15,2,0.0321,419.81,265.56
O000480,2025-04-15,P0100,C1174,R04,6,0.119,2986.22,2255.14
O000481,2024-10-28,P0095,C0329,R03,1,0.0968,346.29,260.89
O000482,2024-01-19,P0104,C0468,R12,3,0.1792,2659.27,2226.56
O000483,2024-06-22,P0049,C0321,R07,2,0.0033,623.49,486.89
O000484,2025-09-27,P0019,C0972,R09,1,0.1227,741.85,469.19
O000485,2023-11-15,P0087,C0775,R17,1,0.112,103.97,85.04
O000486,2024-12-04,P0070,C0756,R09,2,0.0905,1119.6,936.18
O000487,2025-09-17,P0090,C1184,R09,1,0.0991,330.71,257.59
O000488,2024-07-10,P0172,C1020,R03,2,0.0463,1084.5,688.86
O000489,2025-01-27,P0001,C0164,R09,6,0.0321,1968.78,1477.08
O000490,2024-05-09,P0048,C0511,R20,5,0.0731,7842.78,5153.99
O000491,2023-12-15,P0201,C1108,R19,1,0.0488,380.98,292.81
O000492,2024-08-27,P0138,C0558,R18,1,0.0528,886.56,680.13
O000493,2024-05-21,P0113,C0428,R17,2,0.0228,428.88,300.01
O000494,2023-04-06,P0212,C0363,R05,2,0.0537,1878.53,1219.34
O000495,2023-02-25,P0091,C0834,R03,1,0.0161,47.0,38.77
O000496,2023-10-11,P0012,C0841,R06,2,0.0224,76.2,50.38
O000497,2025-06-20,P0210,C0543,R04,9,0.1433,663.11,508.49
O000498,2025-12-26,P0004,C0336,R17,9,0.0005,954.02,609.91
O000499,2024-07-28,P0173,C0046,R20,1,0.0748,329.61,214.66
O000500,2023-11-19,P0059,C0492,R18,1,0.1621,737.32,580.01
O000501,2024-02-21,P0171,C0426,R04,6,0.0688,1499.83,1200.96
O000502,2025-03-01,P0022,C0619,R02,5,0.0677,2296.01,1927.68
O000503,2025-05-27,P0067,C0007,R02,5,0.0956,3302.9,2305.3
O000504,2023-03-27,P0019,C0986,R14,3,0.0243,2417.39,1381.45
O000505,2023-12-07,P0131,C0306,R03,2,0.092,2443.78,1490.35
O000506,2025-11-02,P0091,C0779,R06,1,0.0854,44.33,39.21
O000507,2025-05-27,P0049,C0595,R07,7,0.0803,2000.42,1744.42
O000508,2023-08-15,P0144,C0645,R16,6,0.039,2025.38,1547.25
O000509,2025-08-05,P0001,C1079,R09,2,0.0441,673.44,489.97
O000510,2023-09-07,P0164,C0093,R17,1,0.0493,483.19,384.8
O000511,2023-02-19,P0022,C0407,R09,2,0.0779,859.4,762.81
O000512,2025-05-18,P0024,C0083,R04,9,0.035,1069.43,745.64
O000513,2024-02-18,P0063,C0942,R09,2,0.075,538.16,470.8
O000514,2024-12-08,P0126,C0430,R15,6,0.002,8112.27,5082.89
O000515,2025-06-22,P0187,C0540,R01,3,0.073,1923.99,1182.54
O000516,2025-10-23,P0158,C0030,R09,3,0.154,1825.53,1296.62
O000517,2023-12-02,P0075,C0723,R17,4,0.081,1038.03,786.39
O000518,2024-05-16,P0136,C0271,R06,8,0.091,716.33,581.53
O000519,2025-02-20,P0182,C0074,R03,4,0.0595,1428.72,1099.9
O000520,2024-05-09,P0103,C1142,R07,8,0.0285,7441.06,5721.78
O000521,2025-09-20,P0163,C0621,R09,2,0.0088,1773.28,1347.74
O000522,2025-07-25,P0098,C0260,R12,1,0.0934,48.47,34.04
O000523,2023-02-26,P0094,C0419,R06,1,0.0457,752.58,492.96
O000524,2023-02-22,P0172,C0960,R09,1,0.0806,521.69,346.77
O000525,2025-10-20,P0174,C0569,R13,5,0.1618,54.19,53.96
O000526,2025-10-14,P0051,C0791,R02,2,0.1135,662.49,539.36
O000527,2023-02-03,P0025,C0354,R09,1,0.0114,299.18,200.24
O000528,2023-11-14,P0041,C0151,R18,6,0.0065,1799.14,1196.99
O000529,2025-05-22,P0201,C0010,R02,6,0.0424,2278.06,1736.67
O000530,2023-02-14,P0014,C0245,R13,1,0.0107,43.0,32.02
O000531,2023-05-26,P0178,C1109,R19,3,0.0585,581.73,409.8
O000532,2025-10-16,P0089,C0036,R02,2,0.0245,1407.14,1017.55
O000533,2025-09-01,P0191,C0020,R10,1,0.0549,108.22,87.08
O000534,2025-07-25,P0147,C0037,R18,2,0.0795,175.7,134.03
O000535,2024-05-13,P0156,C0881,R02,3,0.0931,4125.92,2583.19
O000536,2024-06-03,P0116,C1065,R16,6,0.0666,3177.67,2789.72
O000537,2025-06-20,P0094,C0539,R11,3,0.0925,2155.94,1493.31
O000538,2023-06-11,P0019,C1176,R07,5,0.0497,4068.09,2346.55
O000539,2023-07-22,P0069,C0429,R01,1,0.03,118.63,83.8
O000540,2025-07-22,P0219,C1115,R04,2,0.0979,226.08,157.76
O000541,2025-02-27,P0092,C0596,R17,5,0.0246,959.47,573.48
O000542,2025-05-27,P0082,C0426,R04,2,0.0477,644.76,465.89
O000543,2023-02-22,P0220,C1059,R09,1,0.0816,669.45,383.4
O000544,2025-09-05,P0001,C0089,R16,6,0.1154,1792.48,1419.71
O000545,2024-06-23,P0140,C0137,R13,1,0.0484,1308.1,842.8
O000546,2025-09-02,P0134,C0917,R11,4,0.0895,576.07,473.91
O000547,2025-02-13,P0154,C1103,R19,2,0.0054,119.54,69.83
O000548,2024-05-23,P0002,C0343,R13,1,0.0543,469.66,295.91
O000549,2025-03-26,P0178,C0734,R16,8,0.0764,1497.12,1100.7
O000550,2024-02-28,P0199,C0234,R16,3,0.0957,3693.95,2517.84
O000551,2025-11-04,P0145,C0199,R07,6,0.1236,2556.75,2178.98
O000552,2025-03-21,P0133,C0552,R08,2,0.1127,1717.22,1162.34
O000553,2025-03-03,P0118,C1139,R15,5,0.0853,7255.1,5207.16
O000554,2023-06-16,P0073,C0097,R05,1,0.0607,90.23,59.88
O000555,2023-05-10,P0201,C1079,R09,2,0.1178,705.64,583.57
O000556,2025-12-07,P0074,C0030,R09,2,0.1151,1780.68,1285.73
O000557,2025-12-21,P0174,C1197,R15,2,0.13,22.42,21.21
O000558,2025-06-27,P0023,C0605,R17,3,0.0972,854.1,579.98
O000559,2023-04-10,P0028,C0970,R01,1,0.0299,543.76,308.69
O000560,2024-07-21,P0093,C0755,R12,3,0.0667,15.91,9.52
O000561,2025-07-22,P0006,C1013,R05,1,0.1687,222.78,159.87
O000562,2025-07-20,P0111,C0733,R19,1,0.0872,681.98,532.37
O000563,2023-01-10,P0128,C0187,R04,3,0.1641,168.68,119.57
O000564,2024-02-25,P0034,C0031,R10,8,0.0398,3852.38,2519.17
O000565,2023-03-20,P0133,C0999,R20,5,0.1796,3880.99,2993.52
O000566,2024-06-25,P0150,C0105,R16,2,0.0499,136.96,113.92
O000567,2023-08-07,P0043,C0870,R01,10,0.0749,4420.26,2962.67
O000568,2023-11-03,P0071,C0223,R15,1,0.0507,64.52,55.12
O000569,2023-04-20,P0179,C0793,R15,1,0.0793,58.53,46.86
O000570,2025-11-01,P0015,C0401,R20,1,0.0449,12.81,10.56
O000571,2025-04-06,P0146,C1061,R16,2,0.0223,597.06,345.01
O000572,2025-01-07,P0055,C0875,R14,6,0.0302,1079.95,745.9
O000573,2024-09-06,P0156,C0573,R06,6,0.0284,8810.1,5240.69
O000574,2024-04-26,P0008,C0031,R10,3,0.0369,1614.76,977.86
O000575,2024-12-25,P0182,C0373,R09,2,0.0993,681.84,562.6
O000576,2024-12-15,P0201,C0225,R15,1,0.097,371.07,284.06
O000577,2024-02-19,P0130,C0894,R20,1,0.1355,91.3,76.41
O000578,2025-03-19,P0102,C0893,R11,3,0.1616,1469.87,1444.19
O000579,2025-04-25,P0155,C0509,R06,1,0.053,929.62,749.65
O000580,2025-12-10,P0212,C0467,R04,3,0.0588,2730.45,1868.49
O000581,2023-02-20,P0147,C0690,R16,5,0.1319,420.59,326.57
O000582,2024-10-12,P0136,C0546,R02,1,0.0199,96.43,74.3
O000583,2023-05-15,P0113,C0575,R01,3,0.0314,652.8,447.03
O000584,2023-08-09,P0010,C0124,R10,2,0.1012,91.71,81.32
O000585,2025-03-22,P0028,C1048,R13,2,0.0575,1000.99,628.7
O000586,2024-11-27,P0038,C0357,R04,1,0.0848,1244.62,1029.77
O000587,2025-09-28,P0014,C0480,R03,4,0.0533,172.08,127.73
O000588,2023-01-12,P0117,C0408,R03,4,0.0394,1628.32,1017.17
O000589,2025-04-03,P0087,C1149,R14,2,0.0678,213.59,175.95
O000590,2025-07-24,P0002,C1150,R18,2,0.0314,952.76,590.64
O000591,2024-08-01,P0119,C1096,R02,6,0.0778,3276.17,2068.62
O000592,2025-11-05,P0135,C0667,R11,2,0.0817,966.05,784.6
O000593,2023-06-26,P0045,C0397,R01,9,0.147,4739.68,3386.86
O000594,2025-12-09,P0193,C0160,R16,7,0.044,9272.7,6272.61
O000595,2025-03-16,P0070,C0663,R01,8,0.086,4499.26,3887.79
O000596,2025-11-06,P0071,C0899,R02,1,0.0849,61.59,55.63
O000597,2025-12-08,P0203,C0815,R16,6,0.0531,9661.13,5695.06
O000598,2024-09-09,P0185,C1115,R04,3,0.039,60.96,48.62
O000599,2025-12-07,P0085,C1164,R11,1,0.0605,174.74,120.18
O000600,2025-06-19,P0204,C0044,R08,3,0.0109,2752.32,2105.91
O000601,2023-10-19,P0132,C0497,R03,5,0.0818,2152.79,1673.23
O000602,2023-01-04,P0056,C0628,R08,2,0.0705,968.37,627.06
O000603,2025-05-28,P0101,C0713,R15,5,0.049,2141.91,1766.51
O000604,2024-08-16,P0104,C0486,R05,6,0.1726,5419.0,4424.4
O000605,2024-11-21,P0009,C0794,R17,2,0.0485,1124.27,759.53
O000606,2025-12-01,P0070,C0746,R08,3,0.0992,1652.11,1412.47
O000607,2024-08-11,P0146,C0634,R08,4,0.1356,1031.4,669.46
O000608,2024-11-28,P0063,C0129,R12,1,0.0107,298.81,236.57
O000609,2024-11-25,P0133,C0335,R10,5,0.0759,4458.24,3026.94
O000610,2024-11-01,P0003,C0183,R10,1,0.0127,368.48,266.25
O000611,2025-02-19,P0050,C0419,R06,4,0.057,1224.4,816.02
O000612,2024-07-22,P0051,C0664,R05,2,0.0958,691.98,544.51
O000613,2024-07-04,P0142,C0450,R06,8,0.0472,344.56,291.03
O000614,2025-11-25,P0175,C0585,R09,9,0.0186,9985.48,6782.05
O000615,2025-08-06,P0089,C0347,R20,1,0.1024,664.72,522.37
O000616,2025-11-28,P0198,C0839,R01,3,0.0266,2412.3,1768.71
O000617,2023-12-01,P0215,C0609,R20,1,0.0001,283.91,187.41
O000618,2025-08-19,P0065,C0863,R03,8,0.003,3899.77,2957.93
O000619,2024-11-07,P0091,C0074,R03,8,0.1455,320.22,303.94
O000620,2023-08-17,P0008,C0988,R07,2,0.1682,980.75,680.65
O000621,2025-09-22,P0079,C0937,R04,2,0.1799,179.5,122.02
O000622,2025-07-16,P0166,C0901,R01,3,0.0782,232.03,200.13
O000623,2024-12-21,P0178,C0004,R09,5,0.0326,1027.38,680.88
O000624,2025-11-22,P0155,C1136,R02,7,0.0765,6359.59,5451.7
O000625,2023-10-10,P0102,C0773,R01,2,0.0971,1092.33,938.75
O000626,2023-05-25,P0063,C0718,R10,2,0.0592,585.65,476.06
O000627,2024-07-03,P0111,C0080,R14,3,0.0792,2076.77,1638.28
O000628,2024-11-15,P0180,C0926,R19,1,0.0116,34.42,27.35
O000629,2025-12-22,P0199,C1148,R16,1,0.0008,1363.98,834.77
O000630,2025-12-21,P0167,C1097,R17,6,0.022,2374.48,1712.22
O000631,2025-10-09,P0098,C0703,R04,2,0.0335,110.96,70.26
O000632,2023-10-27,P0021,C0573,R06,4,0.0908,1832.94,1539.38
O000633,2024-02-28,P0165,C0504,R18,5,0.1303,282.95,228.32
O000634,2023-10-04,P0108,C0143,R06,2,0.045,224.6,162.42
O000635,2025-05-03,P0012,C0451,R20,2,0.1337,68.09,50.71
O000636,2023-11-17,P0037,C1007,R18,9,0.1123,1055.06,674.91
O000637,2024-01-06,P0220,C1124,R05,5,0.0445,3370.99,1942.24
O000638,2025-12-02,P0037,C0142,R05,4,0.0429,501.63,297.87
O000639,2025-07-23,P0093,C0223,R15,1,0.0363,5.49,3.24
O000640,2023-02-13,P0083,C0401,R20,1,0.0023,16.49,9.86
O000641,2024-09-25,P0108,C0559,R16,8,0.0431,884.9,653.05
O000642,2024-10-21,P0035,C0941,R14,2,0.1516,263.02,184.22
O000643,2024-11-19,P0083,C0692,R16,1,0.0384,16.22,9.69
O000644,2023-10-11,P0183,C0253,R04,5,0.0818,1866.55,1484.81
O000645,2025-08-21,P0023,C0161,R20,1,0.1234,281.17,191.59
O000646,2024-02-03,P0098,C0256,R03,2,0.0348,108.32,69.97
O000647,2024-11-09,P0180,C0227,R17,2,0.149,57.94,54.74
O000648,2023-12-24,P0192,C0994,R09,2,0.02,73.48,49.93
O000649,2024-11-20,P0194,C0132,R12,5,0.0932,1519.41,1055.91
O000650,2024-01-07,P0121,C0409,R19,1,0.139,301.55,283.67
O000651,2023-10-24,P0009,C1024,R17,1,0.0392,585.0,380.15
O000652,2024-04-15,P0133,C0612,R10,2,0.1281,1696.32,1179.98
O000653,2024-12-21,P0207,C0054,R10,8,0.0994,773.59,493.18
O000654,2025-01-05,P0126,C0315,R05,1,0.1061,1276.9,845.21
O000655,2025-02-04,P0149,C0231,R10,5,0.175,5387.35,4164.93
O000656,2023-03-28,P0041,C0439,R02,8,0.0251,2437.12,1553.77
O000657,2023-10-26,P0160,C0608,R11,1,0.0524,956.58,757.45
O000658,2025-09-11,P0031,C0940,R11,1,0.0585,836.55,627.78
O000659,2025-10-27,P0082,C1134,R16,1,0.031,328.66,228.34
O000660,2025-06-24,P0066,C1034,R07,3,0.1386,1413.61,978.29
O000661,2023-11-08,P0007,C0601,R13,8,0.0324,13621.31,8582.63
O000662,2023-07-11,P0148,C0564,R04,5,0.0505,4131.76,2981.68
O000663,2023-03-15,P0026,C0458,R13,3,0.0782,55.17,39.98
O000664,2025-10-10,P0191,C0601,R13,8,0.0633,887.54,725.22
O000665,2024-08-09,P0187,C0164,R09,2,0.0326,1304.94,778.84
O000666,2024-08-07,P0034,C0818,R03,9,0.0903,4202.59,2817.39
O000667,2024-06-18,P0110,C0145,R20,1,0.038,1393.04,925.54
O000668,2023-10-12,P0019,C0340,R20,5,0.0988,3791.63,2340.88
O000669,2024-01-28,P0044,C0981,R12,1,0.1154,502.68,327.67
O000670,2023-07-25,P0187,C0909,R08,1,0.0173,654.12,391.87
O000671,2024-06-03,P0075,C0439,R02,2,0.0615,568.18,387.82
O000672,2025-10-19,P0079,C1135,R13,5,0.0207,559.08,300.94
O000673,2025-04-18,P0200,C0576,R08,1,0.0659,276.3,246.58
O000674,2024-04-02,P0056,C0206,R06,5,0.0171,2452.44,1595.81
O000675,2025-05-23,P0045,C1127,R18,7,0.0703,4027.68,2693.23
O000676,2025-07-16,P0002,C0441,R20,1,0.0771,444.22,299.67
O000677,2023-04-24,P0177,C0476,R16,1,0.0119,276.18,182.18
O000678,2023-10-14,P0045,C0160,R16,5,0.0752,2809.74,1851.67
O000679,2024-05-12,P0095,C0267,R09,1,0.0218,379.55,262.3
O000680,2023-06-20,P0010,C0132,R12,1,0.0086,50.24,40.69
O000681,2023-08-22,P0114,C0591,R17,3,0.0437,1890.8,1124.56
O000682,2023-06-22,P0153,C0708,R12,3,0.1488,1695.24,1510.95
O000683,2023-10-14,P0072,C0639,R16,2,0.0904,518.91,329.02
O000684,2024-09-16,P0016,C0336,R17,3,0.0963,720.68,488.37
O000685,2024-10-28,P0048,C0008,R14,1,0.0189,1630.13,1027.95
O000686,2023-08-25,P0166,C0314,R06,1,0.0281,83.32,68.75
O000687,2025-06-12,P0194,C1151,R08,1,0.1705,271.41,207.97
O000688,2023-04-18,P0151,C0474,R10,2,0.0586,1551.83,1003.53
O000689,2023-07-05,P0203,C0282,R10,1,0.1547,1379.81,959.87
O000690,2023-11-10,P0008,C0830,R01,3,0.0978,1652.5,955.44
O000691,2025-02-16,P0172,C0577,R19,3,0.034,1646.38,1014.4
O000692,2025-04-11,P0219,C0354,R09,3,0.0786,366.95,228.11
O000693,2024-09-27,P0194,C0346,R06,1,0.0233,330.06,210.24
O000694,2023-08-25,P0216,C0638,R06,7,0.0168,10705.11,7854.24
O000695,2023-12-01,P0113,C1194,R15,6,0.0545,1233.92,903.77
O000696,2023-01-08,P0209,C0968,R07,2,0.0223,417.87,279.49
O000697,2025-11-05,P0098,C0653,R05,2,0.0503,104.34,69.42
O000698,2023-10-04,P0055,C0086,R15,2,0.0648,337.03,257.52
O000699,2025-11-16,P0190,C0824,R14,2,0.0915,803.06,557.12
O000700,2024-06-22,P0148,C0219,R09,2,0.0535,1679.86,1220.72
O000701,2024-05-21,P0151,C1041,R15,2,0.0923,1464.04,987.48
O000702,2025-01-12,P0099,C0634,R08,3,0.0775,1959.59,1225.38
O000703,2023-11-12,P0219,C0169,R07,2,0.083,239.74,153.99
O000704,2025-03-07,P0074,C0330,R12,1,0.0331,942.63,643.78
O000705,2023-04-25,P0135,C0502,R14,3,0.0233,1574.16,1186.62
O000706,2025-05-24,P0094,C1129,R12,2,0.0259,1525.44,967.47
O000707,2024-11-11,P0074,C0761,R04,1,0.1507,788.97,632.36
O000708,2023-05-06,P0154,C0085,R13,2,0.1723,97.17,70.04
O000709,2025-06-14,P0030,C0610,R18,3,0.0276,1064.46,868.68
O000710,2023-10-21,P0024,C0395,R15,1,0.0717,114.4,83.43
O000711,2023-12-08,P0143,C0953,R13,9,0.013,16484.77,10008.68
O000712,2025-11-10,P0098,C0007,R02,6,0.0299,323.85,206.37
O000713,2024-08-05,P0032,C1077,R15,1,0.1198,71.06,57.61
O000714,2025-01-20,P0207,C0007,R02,7,0.1091,639.19,436.37
O000715,2024-03-25,P0207,C0659,R02,1,0.0952,88.98,62.62
O000716,2024-04-22,P0135,C0082,R09,5,0.0499,2427.87,1983.62
O000717,2023-06-23,P0083,C0461,R15,1,0.0312,16.03,10.09
O000718,2023-06-05,P0202,C0492,R18,2,0.064,108.44,93.57
O000719,2025-07-25,P0045,C0726,R03,5,0.0617,2843.65,1820.88
O000720,2023-06-24,P0006,C0401,R20,3,0.0274,795.2,480.28
O000721,2024-10-09,P0134,C1093,R17,1,0.0698,151.16,119.68
O000722,2023-01-18,P0125,C0508,R05,7,0.0424,8590.16,7258.06
O000723,2023-12-03,P0062,C1070,R01,2,0.1158,2909.09,2128.06
O000724,2024-11-25,P0154,C0439,R02,3,0.0293,167.39,109.13
O000725,2025-05-01,P0052,C0809,R08,6,0.0918,5750.01,3425.85
O000726,2025-06-01,P0075,C0091,R09,2,0.0147,570.37,384.42
O000727,2025-12-18,P0032,C0411,R04,2,0.0705,144.13,116.18
O000728,2023-12-22,P0028,C0728,R02,8,0.145,3825.28,2527.85
O000729,2024-06-23,P0025,C0414,R03,1,0.096,278.98,197.38
O000730,2023-01-28,P0020,C0394,R12,3,0.0294,115.83,80.59
O000731,2025-12-01,P0044,C0560,R18,2,0.1321,968.06,655.39
O000732,2023-09-20,P0119,C0644,R10,1,0.0633,560.27,336.05
O000733,2024-10-09,P0087,C0551,R17,1,0.0039,114.46,87.43
O000734,2023-05-26,P0043,C0962,R09,6,0.1357,2553.46,1749.13
O000735,2025-11-09,P0027,C0686,R17,4,0.0736,400.4,297.98
O000736,2025-08-12,P0012,C1093,R17,2,0.0458,75.24,49.08
O000737,2025-07-09,P0139,C0246,R02,5,0.1198,4982.01,4418.4
O000738,2023-10-20,P0183,C1048,R13,2,0.0859,741.71,591.05
O000739,2025-06-26,P0054,C0398,R04,8,0.0282,1841.06,1357.16
